corpus_category,dataset_name,repository_url,repository_commit,source_path,source_sha256,module_name,clean_loc,concrete_syntax_nodes,concrete_syntax_depth,syntax_diagnostic_count,syntax_diagnostic_codes,syntax_tree_valid,event_control_signal_count,clock_like_event_signal_count,clock_like_event_signals,recognized_cdc_primitive_mentions,hierarchy_instantiation_count,resolved_internal_submodule_instantiations,ambiguous_internal_submodule_instantiations,internal_hierarchy_depth,extraction_timestamp
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rvdff,14,172,12,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rvdff_fpga,12,124,10,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,0,0,,0,1,1,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rvdffe,17,191,10,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,0,0,,0,2,2,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rvdffs,10,156,11,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,0,0,,0,1,1,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rvdffs_fpga,13,132,10,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,0,0,,0,1,1,0,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rvdffsc,13,220,10,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,0,0,,0,1,1,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rvdffsc_fpga,14,140,10,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,0,0,,0,1,1,0,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rvecc_decode,30,1752,24,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rvecc_encode,13,1091,23,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rveven_paritycheck,7,90,10,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rveven_paritygen,6,78,10,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rvfindfirst1,15,220,11,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rvfindfirst1hot,15,192,11,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rvlsadder,18,359,11,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rvmaskandmatch,17,304,15,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rvoclkhdr,11,94,6,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,0,0,,0,1,1,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rvrangecheck,18,342,12,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rvsyncss,11,230,10,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,0,0,,0,2,2,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/beh_lib.sv,06eed3047efe87f84896499a85e693fb1f6778d9e67ed1824549af27be22a0b4,rvtwoscomp,12,223,14,39,DiagCode(ExpectedExpression);DiagCode(ExpectedIdentifier);DiagCode(UnknownDirective),0,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_1024x20,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_1024x21,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_1024x25,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_1024x34,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_1024x39,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_1024x42,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_128x20,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_128x21,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_128x25,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_128x34,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_128x39,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_128x42,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_1536x39,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_16384x39,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_2048x34,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_2048x39,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_2048x42,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_256x20,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_256x21,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_256x25,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_256x34,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_256x39,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_256x42,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_3072x39,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_32768x39,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_4096x34,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_4096x39,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_4096x42,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_512x20,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_512x21,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_512x25,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_512x34,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_512x39,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_512x42,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_64x20,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_64x21,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_64x25,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_64x34,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_64x42,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_768x39,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/mem_lib.sv,0e1d0d1611474e942200096ef086fde0247d8f5b49c196bd9bf878a03d834872,ram_8192x39,13,168,11,0,,1,1,1,CLK,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lib/svci_to_axi4.sv,546aade0a01deb49f5f496d132c975f7498f9910be464c6876f735a538c5b1c7,svci_to_axi4,148,3955,14,0,,1,0,0,,0,18,18,0,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lsu/lsu.sv,f9afa7bf9f321e7be552cbd0f1ab734f0e5424695bee83fb645dc9ad61b968a7,lsu,251,3930,15,14,DiagCode(CouldNotOpenIncludeFile);DiagCode(UnknownDirective),1,0,0,,0,14,14,0,6,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lsu/lsu_addrcheck.sv,99297b2cb471d985bb6e4f91ff310d7650f2277a65a069d8872fa908d0d96457,lsu_addrcheck,117,2056,23,120,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(MisplacedTrailingSeparator);DiagCode(UnknownDirective),1,0,0,,0,6,6,0,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lsu/lsu_bus_buffer.sv,ffb3424b18ffd327f2dea5eb27aca4ab16b0e5807b53e358e719de5026bb51be,lsu_bus_buffer,701,20479,24,12,DiagCode(CouldNotOpenIncludeFile);DiagCode(ExpectedExpression);DiagCode(UnknownDirective),1,0,0,,0,74,74,0,4,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lsu/lsu_bus_intf.sv,ec7103a8a467cb4a409a5c732022bbee862d94bbe4f0420cc33466b2617379a5,lsu_bus_intf,295,7198,14,8,DiagCode(CouldNotOpenIncludeFile);DiagCode(UnknownDirective),1,0,0,,0,13,13,0,5,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lsu/lsu_clkdomain.sv,f6c485c62d125167071e44c744a30f2b03a3b2b5a8cb067cf5eaac02df7731c9,lsu_clkdomain,134,2563,13,0,,1,0,0,,0,31,31,0,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lsu/lsu_dccm_ctl.sv,500ee433c8f704bfa0731ef18a3f008ae87fa96fab092a9804fa4010d874b1f2,lsu_dccm_ctl,129,3245,19,28,DiagCode(CouldNotOpenIncludeFile);DiagCode(UnknownDirective),1,0,0,,0,7,7,0,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lsu/lsu_dccm_mem.sv,2301a7d76fc15e2f6bc2af0007d660ef5ac194391a6f9b52fb7816ffbadcd8d4,lsu_dccm_mem,60,1372,17,8,DiagCode(CouldNotOpenIncludeFile);DiagCode(UnknownDirective),1,0,0,,0,4,3,0,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lsu/lsu_ecc.sv,b4992607baad154bbab986c809e009b89a49efe1c1cdc0480194f192c6d206c3,lsu_ecc,108,1925,14,15,DiagCode(CouldNotOpenIncludeFile);DiagCode(UnknownDirective),1,0,0,,0,3,3,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,VeeR EL2,https://github.com/chipsalliance/Cores-SweRV,d04b1c7ae675a63dc4307cacfd10547ec937b928,design/lsu/lsu_lsc_ctl.sv,1581c8f1e6fc6d18d87252cd11122d86b7daecf69a82a08f149e47dd82961e3c,lsu_lsc_ctl,239,6575,15,1,DiagCode(CouldNotOpenIncludeFile),1,0,0,,0,40,40,0,4,2026-08-25T21:44:32.712049+00:00
